,station_id,station_lat,station_lon,station_region,early_late,early_days,late_days,both_days
435,USC00116779,38.0981,-89.3819,4.0,,,,
436,USC00116819,40.7569,-88.1828,4.0,,,,
437,USC00116861,39.45,-90.8667,4.0,,,,
438,USC00116874,37.895,-89.0092,4.0,,,,
439,USC00116910,40.8778,-88.6364,4.0,1.0,10593.0,,
440,USC00116973,38.0886,-90.1619,4.0,1.0,9863.0,,
441,USC00116998,41.3661,-89.4519,4.0,2.0,,10958.0,
442,USC00117004,40.9275,-89.7564,4.0,1.0,10958.0,,
443,USC00117067,39.95,-91.4,4.0,,,,
444,USC00117077,39.9036,-91.4283,4.0,1.0,10958.0,,
445,USC00117082,39.9325,-91.4147,4.0,1.0,10958.0,,
446,USC00117126,39.1481,-89.1022,4.0,2.0,,10958.0,
447,USC00117157,38.1858,-89.9275,4.0,,,,
448,USC00117187,38.0406,-88.9883,4.0,,,,
449,USC00117336,40.6667,-88.1833,4.0,,,,
450,USC00117345,39.0061,-87.7769,4.0,,,,
451,USC00117349,41.95,-89.1667,4.0,,,,
452,USC00117354,41.9117,-89.0708,4.0,,,,
453,USC00117375,42.2833,-89.0833,4.0,,,,
454,USC00117391,41.5181,-90.5647,4.0,2.0,,10958.0,
455,USC00117487,37.4747,-88.4122,4.0,2.0,,10227.0,
456,USC00117551,40.1275,-90.5592,4.0,1.0,10593.0,,
457,USC00117603,38.9364,-88.0228,4.0,1.0,10958.0,,
458,USC00117636,38.6403,-88.9458,4.0,3.0,10958.0,10958.0,21916.0
459,USC00117859,37.6978,-88.1336,4.0,1.0,10958.0,,
460,USC00117876,39.4078,-88.7739,4.0,,,,
461,USC00117952,39.9678,-87.8228,4.0,3.0,10958.0,10228.0,21186.0
462,USC00118147,38.1167,-89.7167,4.0,1.0,10593.0,,
463,USC00118248,38.0031,-89.6508,4.0,,,,
464,USC00118293,42.3997,-89.9903,4.0,3.0,10228.0,10958.0,21186.0
465,USC00118353,41.0908,-88.8158,4.0,2.0,,10227.0,
466,USC00118452,41.9833,-88.6833,4.0,,,,
467,USC00118491,39.5228,-89.2642,4.0,,,,
468,USC00118604,41.2667,-89.4667,4.0,1.0,10592.0,,
469,USC00118630,41.0908,-89.8614,4.0,,,,
470,USC00118684,39.7947,-88.2911,4.0,3.0,10228.0,9862.0,20090.0
471,USC00118740,40.0839,-88.2403,4.0,3.0,10958.0,10958.0,21916.0
472,USC00118756,41.3242,-88.9858,4.0,1.0,10958.0,,
473,USC00118781,38.9578,-89.0953,4.0,,,,
474,USC00118860,39.5061,-89.7689,4.0,1.0,10228.0,,
475,USC00118870,39.9494,-90.2083,4.0,2.0,,9862.0,
476,USC00118916,41.5603,-89.6025,4.0,1.0,10227.0,,
477,USC00118932,38.2133,-89.085,4.0,,,,
478,USC00118976,40.35,-91.4333,4.0,,,,
479,USC00119002,38.3664,-90.1619,4.0,1.0,10958.0,,
480,USC00119021,40.7942,-87.7544,4.0,1.0,10593.0,,
481,USC00119029,42.3492,-87.8828,4.0,1.0,10958.0,,
482,USC00119040,38.35,-88.5833,4.0,1.0,10593.0,,
483,USC00119148,37.9089,-88.9317,4.0,,,,
484,USC00119221,41.8128,-88.0728,4.0,1.0,10228.0,,
485,USC00119241,39.4408,-90.3789,4.0,3.0,10958.0,10228.0,21186.0
486,USC00119274,38.6,-88.3167,4.0,,,,
487,USC00119354,39.4458,-88.5961,4.0,3.0,10958.0,10227.0,21185.0
488,USC00120076,41.4,-85.3333,4.0,,,,
489,USC00120177,40.1117,-85.7164,4.0,3.0,10593.0,10593.0,21186.0
490,USC00120182,40.105,-85.6717,4.0,1.0,10958.0,,
491,USC00120200,41.6639,-85.0183,4.0,2.0,,10958.0,
492,USC00120334,41.3333,-85.05,4.0,,,,
493,USC00120545,38.85,-86.5,4.0,,,,
494,USC00120550,38.8397,-86.5217,4.0,1.0,10958.0,,
495,USC00120676,40.6683,-84.93,4.0,3.0,10958.0,10227.0,21185.0
496,USC00120784,39.1742,-86.5214,4.0,3.0,9862.0,10958.0,20820.0
497,USC00120830,40.8142,-85.1547,4.0,2.0,,9861.0,
498,USC00120831,40.7333,-85.1667,4.0,,,,
499,USC00120852,38.0303,-87.2736,4.0,2.0,,10958.0,
500,USC00120877,39.3853,-87.04,4.0,3.0,10592.0,10958.0,21550.0
501,USC00121030,39.4239,-85.0144,4.0,1.0,10592.0,,
502,USC00121197,39.05,-85.55,4.0,,,,
503,USC00121229,39.8667,-85.1833,4.0,1.0,10958.0,,
504,USC00121256,37.8994,-86.7072,4.0,2.0,,10228.0,
505,USC00121417,40.6653,-86.955,4.0,2.0,,10593.0,
506,USC00121719,40.9167,-87.15,4.0,,,,
507,USC00121734,41.15,-85.4833,4.0,,,,
508,USC00121739,41.1453,-85.4897,4.0,2.0,,10228.0,
509,USC00121747,39.1661,-85.9228,4.0,3.0,10958.0,10958.0,21916.0
510,USC00121814,38.2181,-86.1183,4.0,2.0,,10593.0,
511,USC00121841,40.1397,-87.4067,4.0,,,,
512,USC00121869,38.8725,-86.835,4.0,1.0,10228.0,,
513,USC00121873,40.0028,-86.8011,4.0,,,,
514,USC00121882,40.0489,-86.8997,4.0,1.0,10958.0,,
515,USC00121998,37.8333,-87.6667,4.0,,,,
516,USC00122096,40.8483,-84.93,4.0,3.0,10958.0,10958.0,21916.0
517,USC00122149,40.615,-86.6661,4.0,1.0,10228.0,,
518,USC00122309,38.4558,-86.6983,4.0,2.0,,9862.0,
519,USC00122549,38.8,-87.2333,4.0,1.0,10958.0,,
520,USC00122605,39.0314,-86.9372,4.0,3.0,10227.0,10958.0,21185.0
521,USC00122638,40.2872,-85.8453,4.0,1.0,10227.0,,
522,USC00122660,38.2789,-86.4683,4.0,,,,
523,USC00122725,38.0,-86.0,4.0,,,,
524,USC00122731,37.965,-87.5731,4.0,1.0,10958.0,,
525,USC00122813,39.25,-87.3833,4.0,,,,
526,USC00122814,39.2425,-87.3906,4.0,2.0,,10593.0,
527,USC00122816,38.9756,-85.1028,4.0,,,,
528,USC00122825,40.2539,-85.1483,4.0,3.0,10958.0,10958.0,21916.0
529,USC00123022,41.0817,-85.1147,4.0,,,,
530,USC00123024,41.0833,-85.1667,4.0,,,,
531,USC00123027,41.1,-85.1167,4.0,1.0,9862.0,,
532,USC00123062,40.6167,-87.3167,4.0,,,,
533,USC00123078,40.9842,-86.8872,4.0,2.0,,10593.0,
534,USC00123082,40.2986,-86.5067,4.0,3.0,10958.0,10958.0,21916.0
535,USC00123095,39.5167,-86.0667,4.0,,,,
536,USC00123104,38.8672,-87.3083,4.0,,,,
537,USC00123207,41.3367,-85.1197,4.0,2.0,,10958.0,
538,USC00123213,41.6167,-87.3833,4.0,,,,
539,USC00123418,41.5575,-85.8825,4.0,3.0,10593.0,10958.0,21551.0
540,USC00123513,39.6439,-86.8767,4.0,1.0,10958.0,,
541,USC00123527,39.7858,-85.7611,4.0,3.0,10958.0,10958.0,21916.0
542,USC00123547,39.3475,-85.4892,4.0,3.0,10958.0,10958.0,21916.0
543,USC00123777,40.4356,-85.2892,4.0,3.0,10228.0,9862.0,20090.0
544,USC00123915,38.5667,-85.7667,4.0,,,,
545,USC00124008,41.5422,-87.2881,4.0,1.0,10958.0,,
546,USC00124113,41.7167,-85.4167,4.0,,,,
547,USC00124168,38.2667,-86.95,4.0,,,,
548,USC00124176,40.8833,-85.5,4.0,1.0,10227.0,,
549,USC00124181,40.8556,-85.4981,4.0,2.0,,10593.0,
550,USC00124272,39.7164,-86.0678,4.0,1.0,10593.0,,
551,USC00124356,39.9236,-86.5983,4.0,,,,
552,USC00124372,38.3856,-86.9406,4.0,,,,
553,USC00124382,38.2833,-85.75,4.0,,,,
554,USC00124407,38.2667,-87.75,4.0,1.0,9862.0,,
555,USC00124527,40.7592,-87.4353,4.0,1.0,10958.0,,
556,USC00124642,39.8075,-85.4878,4.0,1.0,10593.0,,
557,USC00124657,41.3053,-86.6286,4.0,2.0,,10593.0,
558,USC00124662,40.4583,-86.1758,4.0,2.0,,10593.0,
559,USC00124667,40.4614,-86.2122,4.0,,,,
560,USC00124715,40.2964,-86.9028,4.0,2.0,,10593.0,
561,USC00124730,41.6475,-85.4122,4.0,,,,
562,USC00124782,41.5269,-86.2692,4.0,2.0,,10228.0,
563,USC00124837,41.6117,-86.7297,4.0,3.0,10958.0,10593.0,21551.0
564,USC00125050,39.5903,-84.9208,4.0,,,,
565,USC00125117,40.7478,-86.3878,4.0,3.0,10958.0,10958.0,21916.0
566,USC00125122,40.75,-86.35,4.0,,,,
567,USC00125174,41.2647,-87.4178,4.0,2.0,,10958.0,
568,USC00125237,38.7369,-85.3942,4.0,2.0,,10592.0,
569,USC00125322,38.3756,-86.3397,4.0,,,,
570,USC00125337,40.58,-85.6586,4.0,3.0,10958.0,10228.0,21186.0
571,USC00125381,38.7833,-84.9667,4.0,,,,
572,USC00125407,39.4039,-86.45299999999997,4.0,3.0,9862.0,10958.0,20820.0
573,USC00125435,39.6167,-85.3333,4.0,,,,
574,USC00125815,40.9867,-84.8836,4.0,,,,
575,USC00125837,40.755,-86.7622,4.0,1.0,10958.0,,
576,USC00125873,39.1167,-85.1,4.0,,,,
577,USC00126001,37.9286,-87.8956,4.0,1.0,10958.0,,
578,USC00126018,40.1333,-85.35,4.0,,,,
579,USC00126023,40.1825,-85.3497,4.0,3.0,10958.0,10958.0,21916.0
580,USC00126056,39.24,-86.2294,4.0,,,,
581,USC00126164,39.8942,-85.3953,4.0,3.0,10958.0,10593.0,21551.0
582,USC00126179,38.1342,-87.9481,4.0,1.0,10227.0,,
583,USC00126338,40.0469,-86.0169,4.0,1.0,10593.0,,
584,USC00126435,39.0017,-85.5997,4.0,1.0,10228.0,,
585,USC00126506,39.9,-85.9833,4.0,1.0,10958.0,,
586,USC00126542,41.6167,-87.1833,4.0,1.0,10593.0,,
587,USC00126580,38.8878,-86.5519,4.0,3.0,10958.0,10593.0,21551.0
588,USC00126705,38.5556,-86.4858,4.0,1.0,10593.0,,
589,USC00126830,40.0739,-87.5067,4.0,2.0,,10958.0,
590,USC00126864,40.7647,-86.0739,4.0,,,,
591,USC00126872,38.465,-87.2658,4.0,1.0,10592.0,,
592,USC00126989,41.3392,-86.3358,4.0,2.0,,10958.0,
593,USC00127028,41.3333,-86.3167,4.0,1.0,10958.0,,
594,USC00127069,40.4175,-84.9925,4.0,1.0,10958.0,,
595,USC00127125,38.3567,-87.5906,4.0,3.0,10593.0,10958.0,21551.0
596,USC00127298,40.9239,-87.1753,4.0,,,,
597,USC00127362,39.85,-84.85,4.0,,,,
598,USC00127370,39.8544,-84.8778,4.0,2.0,,10958.0,
599,USC00127482,41.0664,-86.2097,4.0,3.0,10958.0,10958.0,21916.0
600,USC00127522,39.7594,-87.2269,4.0,3.0,9863.0,9863.0,19726.0
601,USC00127646,39.6042,-85.4533,4.0,3.0,10958.0,10227.0,21185.0
602,USC00127724,38.1642,-86.8094,4.0,,,,
603,USC00127747,40.3833,-84.8667,4.0,,,,
604,USC00127755,38.6158,-86.0856,4.0,,,,
605,USC00127875,38.6886,-85.785,4.0,1.0,10958.0,,
606,USC00127935,38.9822,-85.8989,4.0,1.0,10958.0,,
607,USC00127999,39.5283,-85.7914,4.0,2.0,,10958.0,
608,USC00128036,38.5528,-86.7944,4.0,3.0,10958.0,10227.0,21185.0
609,USC00128290,39.2839,-86.7706,4.0,3.0,10227.0,10958.0,21185.0
610,USC00128698,37.9531,-86.7747,4.0,3.0,10958.0,9862.0,20820.0
611,USC00128723,39.4708,-87.4081,4.0,,,,
612,USC00128732,39.4761,-87.4181,4.0,,,,
613,USC00128784,40.2233,-86.1086,4.0,2.0,,10958.0,
614,USC00128999,41.5114,-87.0378,4.0,1.0,10958.0,,
615,USC00129040,40.1167,-87.2667,4.0,,,,
616,USC00129080,38.7436,-85.0761,4.0,,,,
617,USC00129112,38.6786,-87.4633,4.0,1.0,10958.0,,
618,USC00129113,38.7386,-87.4878,4.0,2.0,,10958.0,
619,USC00129138,40.7917,-85.8258,4.0,1.0,10228.0,,
620,USC00129222,41.4439,-86.9294,4.0,2.0,,10228.0,
621,USC00129240,41.2633,-85.8678,4.0,,,,
622,USC00129253,38.6489,-87.1989,4.0,1.0,10593.0,,
623,USC00129271,41.4931,-85.0453,4.0,1.0,10958.0,,
624,USC00129300,39.8778,-87.0372,4.0,,,,
625,USC00129430,40.475,-86.9919,4.0,3.0,10958.0,10958.0,21916.0
626,USC00129511,41.1947,-87.0578,4.0,1.0,10228.0,,
627,USC00129557,39.9961,-86.3542,4.0,3.0,10958.0,10958.0,21916.0
628,USC00129570,41.65,-87.4833,4.0,,,,
629,USC00129605,38.7669,-86.6847,4.0,3.0,10958.0,10227.0,21185.0
630,USC00129670,41.0267,-86.5867,4.0,3.0,10958.0,10592.0,21550.0
631,USC00129678,40.1714,-84.9208,4.0,1.0,10593.0,,
632,USC00129690,41.2167,-85.8167,4.0,,,,
633,USC00130064,41.0333,-94.2,4.0,,,,
634,USC00130088,42.8258,-96.5514,4.0,,,,
635,USC00130112,41.0656,-92.7867,4.0,3.0,10958.0,10958.0,21916.0
636,USC00130133,43.0664,-94.2222,4.0,2.0,,10228.0,
637,USC00130149,40.7039,-93.3703,4.0,,,,
638,USC00130157,42.7536,-92.8022,4.0,2.0,,10958.0,
639,USC00130173,42.6667,-95.3,4.0,,,,
640,USC00130181,42.9981,-96.0175,4.0,,,,
641,USC00130200,42.0208,-93.7742,4.0,2.0,,10958.0,
642,USC00130203,41.9519,-93.5656,4.0,2.0,,10958.0,
643,USC00130205,42.0,-93.65,4.0,,,,
644,USC00130213,42.1117,-91.2933,4.0,1.0,10226.0,,
645,USC00130241,41.7322,-93.65,4.0,3.0,10228.0,9863.0,20091.0
646,USC00130364,41.4175,-95.0042,4.0,3.0,10593.0,10593.0,21186.0
647,USC00130385,41.7069,-94.9222,4.0,3.0,10227.0,10228.0,20455.0
648,USC00130389,40.7472,-91.275,4.0,,,,
649,USC00130513,41.8167,-93.1333,4.0,,,,
650,USC00130536,40.8069,-94.0475,4.0,3.0,9863.0,10593.0,20456.0
651,USC00130576,40.6742,-94.7244,4.0,1.0,10228.0,,
652,USC00130600,41.8814,-92.2764,4.0,3.0,10958.0,10592.0,21550.0
653,USC00130608,42.2611,-90.423,4.0,3.0,10958.0,10228.0,21186.0
654,USC00130612,42.8667,-93.55,4.0,,,,
655,USC00130745,40.6189,-94.505,4.0,1.0,10958.0,,
656,USC00130753,40.7392,-92.4142,4.0,3.0,10593.0,10227.0,20820.0
657,USC00130793,40.7667,-91.7667,4.0,,,,
658,USC00130807,42.0417,-93.8908,4.0,3.0,10593.0,10958.0,21551.0
659,USC00130910,41.1714,-91.8256,4.0,,,,
660,USC00130923,43.1056,-93.7444,4.0,1.0,10593.0,,
661,USC00130999,42.4172,-93.3775,4.0,,,,
662,USC00131060,40.7747,-91.1164,4.0,2.0,,9863.0,
663,USC00131233,42.065,-94.85,4.0,3.0,10593.0,10958.0,21551.0
664,USC00131257,42.2978,-91.0117,4.0,3.0,10958.0,10226.0,21184.0
665,USC00131277,42.0633,-95.8364,4.0,1.0,10958.0,,
666,USC00131300,42.5378,-92.4431,4.0,,,,
667,USC00131319,42.0497,-91.5881,4.0,3.0,10227.0,10958.0,21185.0
668,USC00131324,41.9667,-91.6667,4.0,,,,
669,USC00131354,40.7325,-92.89,4.0,1.0,9863.0,,
670,USC00131394,41.0164,-93.2792,4.0,1.0,10593.0,,
671,USC00131402,43.0603,-92.6717,4.0,3.0,10958.0,10958.0,21916.0
672,USC00131442,42.7572,-95.5378,4.0,3.0,10593.0,10958.0,21551.0
673,USC00131528,41.8833,-91.0667,4.0,,,,
674,USC00131533,40.7244,-95.0192,4.0,3.0,10593.0,10958.0,21551.0
675,USC00131541,42.72,-93.7336,4.0,1.0,10228.0,,
676,USC00131635,41.7947,-90.2639,4.0,3.0,10958.0,10958.0,21916.0
677,USC00131640,41.8333,-90.2167,4.0,1.0,10227.0,,
678,USC00131704,42.08,-92.405,4.0,2.0,,10958.0,
679,USC00131710,42.0169,-93.3189,4.0,,,,
680,USC00131731,41.2764,-91.3581,4.0,1.0,10958.0,,
681,USC00131742,42.2244,-92.8856,4.0,,,,
682,USC00131833,40.9883,-94.7589,4.0,1.0,10593.0,,
683,USC00131848,40.75,-93.4833,4.0,1.0,10226.0,,
684,USC00131954,43.3894,-92.0939,4.0,3.0,9863.0,10592.0,20455.0
685,USC00131962,41.0372,-94.3936,4.0,,,,
686,USC00132007,41.2667,-94.8667,4.0,,,,
687,USC00132110,43.3042,-91.7953,4.0,3.0,10958.0,10958.0,21916.0
688,USC00132171,42.0364,-95.3289,4.0,3.0,10593.0,10958.0,21551.0
689,USC00132235,41.8108,-90.5406,4.0,2.0,,10593.0,
690,USC00132299,40.6458,-91.5639,4.0,3.0,10958.0,10958.0,21916.0
691,USC00132311,43.4706,-91.5108,4.0,,,,
692,USC00132364,42.54,-90.6461,4.0,3.0,10958.0,10958.0,21916.0
693,USC00132388,42.7544,-92.9764,4.0,1.0,10592.0,,
694,USC00132541,41.15,-92.6333,4.0,1.0,10227.0,,
695,USC00132573,42.3653,-93.0972,4.0,3.0,10958.0,10958.0,21916.0
696,USC00132603,42.7753,-91.4536,4.0,3.0,10228.0,10592.0,20820.0
697,USC00132689,43.1025,-94.6833,4.0,,,,
698,USC00132724,43.4036,-94.7472,4.0,,,,
699,USC00132789,41.0211,-91.9553,4.0,3.0,10958.0,10958.0,21916.0
700,USC00132864,42.8825,-91.8303,4.0,3.0,10958.0,10593.0,21551.0
701,USC00132977,43.2844,-93.6306,4.0,2.0,,9863.0,
702,USC00132999,42.5836,-94.2006,4.0,3.0,10958.0,10227.0,21185.0
703,USC00133007,40.6222,-91.3339,4.0,2.0,,10593.0,
704,USC00133108,42.5028,-95.4183,4.0,,,,
705,USC00133120,42.0903,-92.6703,4.0,,,,
706,USC00133239,41.8781,-92.7786,4.0,,,,
707,USC00133290,41.0097,-95.7736,4.0,1.0,9863.0,,
708,USC00133438,41.2942,-94.4456,4.0,3.0,10227.0,10227.0,20454.0
709,USC00133473,41.72,-92.7489,4.0,3.0,10592.0,10227.0,20819.0
710,USC00133487,42.3647,-92.7594,4.0,3.0,10958.0,10958.0,21916.0
711,USC00133509,41.6686,-94.4972,4.0,2.0,,10228.0,
712,USC00133517,42.7858,-91.0958,4.0,3.0,10593.0,10958.0,21551.0
713,USC00133584,42.7561,-93.2019,4.0,3.0,10958.0,10593.0,21551.0
714,USC00133632,41.6453,-95.3339,4.0,1.0,10958.0,,
715,USC00133718,43.0031,-96.485,4.0,3.0,10958.0,10227.0,21185.0
716,USC00133909,42.4897,-95.5489,4.0,3.0,10593.0,10592.0,21185.0
717,USC00133960,42.3036,-93.2897,4.0,,,,
718,USC00133985,42.7181,-94.2689,4.0,,,,
719,USC00134038,42.3942,-95.515,4.0,1.0,10958.0,,
720,USC00134049,42.5269,-91.8781,4.0,,,,
721,USC00134052,42.5069,-91.9014,4.0,1.0,10593.0,,
722,USC00134063,41.3664,-93.6481,4.0,3.0,10958.0,10593.0,21551.0
723,USC00134087,43.3,-96.4667,4.0,,,,
724,USC00134101,41.6092,-91.505,4.0,3.0,10593.0,10958.0,21551.0
725,USC00134142,42.5189,-93.2536,4.0,3.0,10227.0,10593.0,20820.0
726,USC00134228,42.0103,-94.3953,4.0,1.0,9862.0,,
727,USC00134244,42.3008,-93.6389,4.0,1.0,10958.0,,
728,USC00134308,42.9311,-93.7933,4.0,1.0,10958.0,,
729,USC00134342,42.0728,-95.9956,4.0,,,,
730,USC00134381,40.3967,-91.375,4.0,3.0,10958.0,10593.0,21551.0
731,USC00134389,40.7356,-91.9697,4.0,3.0,10593.0,10226.0,20819.0
732,USC00134394,40.7167,-91.95,4.0,,,,
733,USC00134502,41.3247,-93.1008,4.0,1.0,10958.0,,
734,USC00134523,41.1833,-93.3667,4.0,,,,
735,USC00134547,42.2667,-94.7333,4.0,,,,
736,USC00134557,43.4178,-93.5347,4.0,2.0,,10958.0,
737,USC00134561,43.4483,-95.3247,4.0,3.0,9862.0,10958.0,20820.0
738,USC00134585,40.6233,-93.9342,4.0,2.0,,10592.0,
739,USC00134620,43.3633,-91.2161,4.0,1.0,10958.0,,
740,USC00134700,41.6,-90.35,4.0,,,,
741,USC00134705,41.5747,-90.4006,4.0,3.0,10958.0,10593.0,21551.0
742,USC00134735,42.7817,-96.1458,4.0,1.0,10592.0,,
743,USC00134746,40.8761,-94.5614,4.0,,,,
744,USC00134758,40.7244,-93.6453,4.0,,,,
745,USC00134867,41.8167,-96.0167,4.0,,,,
746,USC00134894,41.6381,-95.7883,4.0,3.0,10958.0,10593.0,21551.0
747,USC00134926,41.1247,-94.0514,4.0,1.0,10228.0,,
748,USC00134963,41.8606,-90.9222,4.0,2.0,,10958.0,
749,USC00135086,42.4733,-91.4517,4.0,2.0,,10958.0,
750,USC00135123,42.1619,-95.7836,4.0,1.0,10958.0,,
751,USC00135131,42.0772,-90.6647,4.0,3.0,10228.0,10228.0,20456.0
752,USC00135198,42.0647,-92.9244,4.0,3.0,10958.0,10227.0,21185.0
753,USC00135230,43.1631,-93.1953,4.0,3.0,9863.0,10958.0,20821.0
754,USC00135250,41.2553,-94.765,4.0,,,,
755,USC00135418,42.7,-96.3333,4.0,,,,
756,USC00135493,43.3828,-95.1842,4.0,3.0,10958.0,10226.0,21184.0
757,USC00135517,40.8333,-93.3,4.0,,,,
758,USC00135638,41.5167,-93.1,4.0,,,,
759,USC00135650,41.5836,-92.5494,4.0,1.0,9862.0,,
760,USC00135769,40.7053,-94.2428,4.0,,,,
761,USC00135796,40.9486,-91.5647,4.0,3.0,10593.0,10227.0,20820.0
762,USC00135837,41.4075,-91.0728,4.0,3.0,10958.0,10958.0,21916.0
763,USC00135842,41.23,-91.05,4.0,,,,
764,USC00135952,43.0453,-92.3122,4.0,3.0,9862.0,10593.0,20455.0
765,USC00135992,41.7117,-93.0297,4.0,3.0,10593.0,10593.0,21186.0
766,USC00136103,43.4386,-93.2253,4.0,1.0,10228.0,,
767,USC00136119,40.75,-95.2,4.0,,,,
768,USC00136151,41.3044,-95.3844,4.0,1.0,10958.0,,
769,USC00136190,43.4144,-95.5314,4.0,,,,
770,USC00136200,42.6467,-91.9131,4.0,1.0,9861.0,,
771,USC00136225,42.0,-91.1333,4.0,,,,
772,USC00136243,42.0697,-96.1258,4.0,1.0,10593.0,,
773,USC00136305,43.2794,-92.8106,4.0,1.0,10958.0,,
774,USC00136316,41.0194,-93.7503,4.0,3.0,10227.0,10593.0,20820.0
775,USC00136327,41.3214,-92.6467,4.0,1.0,10593.0,,
776,USC00136386,41.0167,-92.4333,4.0,,,,
777,USC00136391,41.0167,-92.4333,4.0,,,,
778,USC00136492,42.5772,-92.805,4.0,,,,
779,USC00136527,41.3761,-92.9203,4.0,3.0,10592.0,10958.0,21550.0
780,USC00136566,41.8394,-94.1106,4.0,1.0,10592.0,,
781,USC00136590,42.9183,-95.3369,4.0,,,,
782,USC00136719,42.7292,-94.6614,4.0,3.0,10227.0,9862.0,20089.0
783,USC00136755,42.5864,-93.4364,4.0,,,,
784,USC00136766,43.09,-91.5581,4.0,2.0,,10227.0,
785,USC00136800,43.0864,-95.6292,4.0,3.0,9863.0,10227.0,20090.0
786,USC00136891,40.8744,-95.5667,4.0,2.0,,10958.0,
787,USC00136910,40.825,-92.8925,4.0,,,,
788,USC00136940,41.0036,-95.2419,4.0,3.0,10958.0,10958.0,21916.0
789,USC00137085,40.6833,-95.5667,4.0,,,,
790,USC00137147,43.43,-96.1686,4.0,3.0,10593.0,10593.0,21186.0
791,USC00137152,43.2044,-96.3061,4.0,2.0,,10593.0,
792,USC00137161,42.3969,-94.6292,4.0,3.0,10958.0,10227.0,21185.0
793,USC00137312,42.4194,-94.9761,4.0,3.0,10958.0,10227.0,21185.0
794,USC00137386,43.1792,-95.6603,4.0,3.0,10593.0,10958.0,21551.0
795,USC00137594,43.1803,-95.8533,4.0,3.0,10228.0,10958.0,21186.0
796,USC00137613,40.7719,-95.3567,4.0,3.0,10958.0,10958.0,21916.0
797,USC00137664,43.4047,-95.7483,4.0,3.0,10592.0,9863.0,20455.0
798,USC00137669,40.7361,-95.6431,4.0,,,,
799,USC00137678,41.3372,-92.2278,4.0,3.0,10592.0,9862.0,20454.0
800,USC00137700,43.0558,-96.1525,4.0,2.0,,10958.0,
801,USC00137713,42.5356,-96.4108,4.0,1.0,10958.0,,
802,USC00137726,42.8931,-95.0653,4.0,3.0,10228.0,10958.0,21186.0
803,USC00137844,43.1653,-95.1467,4.0,2.0,,10592.0,
804,USC00137859,43.4231,-95.1394,4.0,,,,
805,USC00137932,42.4081,-93.0731,4.0,,,,
806,USC00137955,40.8333,-91.8333,4.0,,,,
807,USC00137979,42.6469,-95.1933,4.0,1.0,10592.0,,
808,USC00138026,43.4542,-94.3069,4.0,,,,
809,USC00138231,40.8167,-95.75,4.0,,,,
810,USC00138255,40.85,-94.2,4.0,,,,
811,USC00138266,41.7797,-91.1269,4.0,1.0,10593.0,,
812,USC00138270,43.2353,-94.0417,4.0,1.0,10958.0,,
813,USC00138296,42.0356,-92.5806,4.0,3.0,10958.0,10593.0,21551.0
814,USC00138339,42.8125,-92.2575,4.0,3.0,10958.0,10228.0,21186.0
815,USC00138490,41.5339,-93.9503,4.0,,,,
816,USC00138568,42.1703,-92.0078,4.0,3.0,9862.0,10593.0,20455.0
817,USC00138632,41.8625,-91.8025,4.0,,,,
818,USC00138668,41.1806,-91.1897,4.0,1.0,9861.0,,
819,USC00138688,41.2825,-91.7078,4.0,3.0,10958.0,10593.0,21551.0
820,USC00138693,42.5736,-95.7181,4.0,,,,
821,USC00138742,43.0603,-92.0489,4.0,,,,
822,USC00138747,41.6167,-93.8833,4.0,,,,
823,USC00138755,43.2742,-91.4711,4.0,1.0,10593.0,,
824,USC00138771,42.7333,-92.4667,4.0,,,,
825,USC00138806,42.4686,-93.7975,4.0,3.0,10958.0,10958.0,21916.0
826,USC00138852,42.95,-94.4167,4.0,,,,
827,USC00139067,41.665,-91.9978,4.0,1.0,10593.0,,
828,USC00139132,41.315,-94.0183,4.0,1.0,10593.0,,
829,USC00139750,42.1669,-93.3097,4.0,,,,
830,USC00150978,39.05,-84.4167,4.0,,,,
831,USC00153443,38.6167,-82.85,4.0,,,,
832,USC00156091,37.7828,-87.1183,4.0,1.0,10228.0,,
833,USC00200032,41.9164,-84.0158,4.0,3.0,10958.0,10593.0,21551.0
834,USC00200089,46.6447,-88.4811,4.0,,,,
835,USC00200094,42.2494,-84.7733,4.0,1.0,10592.0,,
836,USC00200128,42.58,-85.7892,4.0,1.0,9863.0,,
837,USC00200146,43.3869,-84.6483,4.0,3.0,10227.0,10958.0,21185.0
838,USC00200230,42.2981,-83.6639,4.0,3.0,9863.0,10958.0,20821.0
839,USC00200343,45.0283,-84.2331,4.0,,,,
840,USC00200417,43.8081,-82.9939,4.0,3.0,9861.0,10228.0,20089.0
841,USC00200446,43.9006,-85.8506,4.0,1.0,9862.0,,
842,USC00200552,42.3678,-85.2633,4.0,1.0,10958.0,,
843,USC00200568,43.6167,-83.8667,4.0,,,,
844,USC00200647,46.1833,-88.8833,4.0,1.0,10958.0,,
845,USC00200710,42.1244,-86.4267,4.0,3.0,10227.0,9861.0,20088.0
846,USC00200718,46.5869,-89.5475,4.0,3.0,10228.0,10593.0,20821.0
847,USC00200770,46.8325,-87.7503,4.0,,,,
848,USC00200779,43.7072,-85.4819,4.0,3.0,10958.0,10958.0,21916.0
849,USC00200864,42.3839,-85.9625,4.0,1.0,9862.0,,
850,USC00200925,45.1672,-84.9139,4.0,2.0,,10958.0,
851,USC00201215,47.25,-88.45,4.0,,,,
