,station_id,station_lat,station_lon,station_domain,early_late,early_days,late_days,both_days
6065,USC00415875,35.6936,-100.6392,10,1,10958,,
6066,USC00415987,35.5333,-100.4333,10,,,,
6067,USC00416070,36.0608,-101.4747,10,,,,
6068,USC00416074,33.7186,-102.7586,10,3,9862,10228,20090
6069,USC00416135,34.2192,-102.7328,10,3,10958,10227,21185
6070,USC00416137,33.9544,-102.7783,10,2,,10958,
6071,USC00416477,36.1014,-100.5894,10,1,10593,,
6072,USC00416644,34.1797,-102.1356,10,,,,
6073,USC00416776,35.5544,-100.9736,10,2,,10958,
6074,USC00416785,35.3514,-101.3897,10,1,10227,,
6075,USC00416950,36.3897,-100.8239,10,3,10226,9862,20088
6076,USC00416952,36.1017,-100.7394,10,,,,
6077,USC00416953,36.4408,-100.9961,10,3,10958,10228,21186
6078,USC00417074,33.1869,-102.8281,10,1,10226,,
6079,USC00417079,34.1892,-101.7022,10,3,10958,10958,21916
6080,USC00418040,35.7047,-101.5492,10,2,,9862,
6081,USC00418201,32.7131,-102.6597,10,3,10958,10227,21185
6082,USC00418323,34.4722,-101.3006,10,3,9862,10958,20820
6083,USC00418373,33.4367,-101.6472,10,1,10958,,
6084,USC00418523,36.1981,-101.1847,10,1,10593,,
6085,USC00418692,36.4414,-102.0775,10,1,10958,,
6086,USC00418818,33.1714,-101.7981,10,3,9862,10958,20820
6087,USC00418833,34.4667,-100.8167,10,,,,
6088,USC00418852,35.5667,-102.3,10,1,10958,,
6089,USC00419175,34.5475,-101.7614,10,3,10958,10593,21551
6090,USC00419176,34.6,-101.7,10,,,,
6091,USC00419191,34.3956,-100.8972,10,2,,10592,
6092,USC00419224,34.9578,-102.1044,10,1,10593,,
6093,USC00419330,35.2775,-102.4633,10,1,10958,,
6094,USC00480080,41.4,-104.1017,10,1,10593,,
6095,USC00480270,41.1517,-104.6575,10,1,10958,,
6096,USC00481547,41.0844,-104.3789,10,1,10958,,
6097,USC00484440,41.15,-105.1833,10,1,10227,,
6098,USC00484442,41.15,-105.1667,10,2,,9862,
6099,USC00485260,41.6378,-104.1669,10,1,10958,,
6100,USC00487200,41.6264,-104.4936,10,1,10958,,
6101,USC00487235,41.1833,-104.0667,10,,,,
6102,USC00488845,41.35,-104.3833,10,,,,
6103,USW00013975,36.2967,-99.7689,10,3,10958,9862,20820
6104,USW00013985,37.7608,-99.9683,10,3,10958,10958,21916
6105,USW00013986,38.0653,-97.8606,10,,,,
6106,USW00014935,40.9611,-98.3136,10,3,10958,10958,21916
6107,USW00023042,33.6542,-101.8136,10,3,10958,10958,21916
6108,USW00023047,35.2333,-101.7089,10,3,10958,10958,21916
6109,USW00023048,35.1822,-103.6031,10,,,,
6110,USW00023053,35.5333,-100.9667,10,,,,
6111,USW00023062,39.7633,-104.8694,10,3,10958,10958,21916
6112,USW00023064,37.9272,-100.7247,10,2,,10228,
6113,USW00023065,39.3669,-101.7,10,3,10958,10958,21916
6114,USW00023067,38.0494,-103.5122,10,1,10958,,
6115,USW00023072,34.9325,-100.8903,10,1,10593,,
6116,USW00024015,40.1667,-103.2167,10,3,10958,9862,20820
6117,USW00024018,41.1519,-104.8061,10,3,10958,10958,21916
6118,USW00024020,40.5233,-101.0344,10,3,10958,10958,21916
6119,USW00024023,41.1214,-100.6694,10,3,10958,10958,21916
6120,USW00024030,41.1014,-102.9847,10,1,10958,,
6121,USW00024091,40.51,-101.62,10,,,,
6122,USW00093002,39.75,-104.9833,10,,,,
6123,USW00093010,39.1894,-103.7158,10,1,10227,,
6124,USW00093042,36.0167,-102.55,10,3,10958,10958,21916
6125,USW00093058,38.29,-104.4983,10,2,,10958,
6126,USW00093990,39.3756,-99.8297,10,1,10958,,
6127,USW00093997,38.8761,-98.8092,10,3,10958,9862,20820
6128,USC00140069,37.0667,-98.9667,11,1,10593,,
6129,USC00140313,37.0631,-97.04,11,3,10592,10593,21185
6130,USC00140424,37.4372,-96.7669,11,,,,
6131,USC00140431,37.2667,-98.3167,11,,,,
6132,USC00140679,37.3931,-97.3497,11,,,,
6133,USC00141233,37.0403,-97.61,11,2,,10958,
6134,USC00141239,37.315,-96.6625,11,2,,10958,
6135,USC00141395,37.0347,-96.4631,11,2,,10958,
6136,USC00142126,37.1833,-96.7167,11,,,,
6137,USC00146169,37.2736,-97.1694,11,3,10592,10958,21550
6138,USC00146305,37.4347,-97.3922,11,2,,10593,
6139,USC00148670,37.2678,-97.4194,11,1,10958,,
6140,USC00148914,37.1317,-99.0556,11,2,,9862,
6141,USC00148964,37.2886,-96.9408,11,3,10958,9863,20821
6142,USC00163657,32.2,-93.8333,11,1,10958,,
6143,USC00163794,32.1333,-93.8,11,,,,
6144,USC00165522,31.9672,-94.0003,11,2,,10958,
6145,USC00165527,31.9833,-93.95,11,,,,
6146,USC00165874,32.0711,-93.7589,11,,,,
6147,USC00340179,34.5903,-99.3344,11,1,10228,,
6148,USC00340184,34.8847,-99.2964,11,2,,10592,
6149,USC00340193,36.8014,-98.6878,11,3,10592,10228,20820
6150,USC00340224,35.0619,-98.1989,11,1,10958,,
6151,USC00340260,34.8881,-98.3606,11,,,,
6152,USC00340292,34.1772,-97.1617,11,3,10593,10227,20820
6153,USC00340755,36.5297,-97.4472,11,3,10593,10958,21551
6154,USC00340814,36.8,-97.3,11,,,,
6155,USC00340818,36.7836,-97.29,11,2,,10593,
6156,USC00340830,35.1183,-97.67,11,2,,10958,
6157,USC00341144,35.8292,-96.3917,11,1,10593,,
6158,USC00341256,36.6928,-96.7319,11,,,,
6159,USC00341445,36.0617,-98.59,11,1,10592,,
6160,USC00341504,35.1756,-98.5794,11,1,10593,,
6161,USC00341684,35.7061,-96.88,11,3,10593,10592,21185
6162,USC00341706,34.4225,-98.6497,11,1,10958,,
6163,USC00341724,36.7672,-98.4244,11,,,,
6164,USC00341738,35.6,-99.6833,11,,,,
6165,USC00341747,35.0333,-97.95,11,,,,
6166,USC00341750,35.0489,-97.9158,11,3,9862,10958,20820
6167,USC00341891,36.3167,-96.4667,11,,,,
6168,USC00341900,36.3,-96.4667,11,1,9861,,
6169,USC00341909,35.5014,-98.9772,11,1,10958,,
6170,USC00341927,35.2333,-98.8167,11,,,,
6171,USC00342039,35.35,-98.6742,11,,,,
6172,USC00342054,34.3622,-97.9736,11,1,10227,,
6173,USC00342125,35.3008,-98.9958,11,1,10958,,
6174,USC00342196,34.7422,-97.7039,11,,,,
6175,USC00342242,35.9269,-97.6742,11,,,,
6176,USC00342318,35.9803,-96.7758,11,1,10958,,
6177,USC00342341,36.6833,-98.55,11,,,,
6178,USC00342660,34.5011,-97.9592,11,3,10228,10958,21186
6179,USC00342668,34.4933,-98.1419,11,2,,10593,
6180,USC00342818,35.5489,-97.9553,11,1,10958,,
6181,USC00342836,34.4667,-99.65,11,,,,
6182,USC00342849,35.3925,-99.5064,11,,,,
6183,USC00342872,34.61,-97.4222,11,,,,
6184,USC00342912,36.4194,-97.8747,11,3,10958,10958,21916
6185,USC00342944,35.2164,-99.8628,11,3,10593,10958,21551
6186,USC00343047,36.2667,-98.4833,11,,,,
6187,USC00343250,36.8736,-96.5692,11,1,10958,,
6188,USC00343281,35.1036,-98.4428,11,,,,
6189,USC00343353,34.3861,-99.02,11,1,10958,,
6190,USC00343358,36.7647,-99.1128,11,1,10227,,
6191,USC00343448,36.4333,-97.5833,11,,,,
6192,USC00343497,35.6306,-98.3217,11,1,10593,,
6193,USC00343709,34.2833,-98.7333,11,1,10958,,
6194,USC00343740,36.7425,-98.1331,11,1,10958,,
6195,USC00343821,35.8161,-97.395,11,1,10593,,
6196,USC00343862,36.25,-96.6,11,,,,
6197,USC00343871,35.585,-99.3953,11,1,10228,,
6198,USC00344001,34.2333,-97.4203,11,3,10593,10958,21551
6199,USC00344019,36.5381,-98.2661,11,3,10593,10958,21551
6200,USC00344052,34.5797,-97.3511,11,,,,
6201,USC00344055,36.0942,-97.835,11,1,10958,,
6202,USC00344249,34.6808,-99.8136,11,1,10958,,
6203,USC00344573,36.6856,-97.7486,11,1,10958,,
6204,USC00344861,35.8583,-97.9294,11,3,10593,10958,21551
6205,USC00344865,33.93,-96.6961,11,1,10958,,
6206,USC00344915,34.9614,-96.75,11,3,10958,9862,20820
6207,USC00344978,35.4878,-97.6644,11,1,10227,,
6208,USC00345013,36.6878,-97.5575,11,2,,10227,
6209,USC00345063,34.6097,-98.4572,11,2,,10227,
6210,USC00345090,35.8628,-99.3428,11,1,10228,,
6211,USC00345216,34.8261,-97.6386,11,1,10227,,
6212,USC00345329,35.3736,-98.3775,11,1,9861,,
6213,USC00345509,34.8911,-99.5017,11,3,10958,10958,21916
6214,USC00345522,36.1747,-96.4433,11,1,10958,,
6215,USC00345540,36.2461,-96.6839,11,1,10958,,
6216,USC00345563,33.8761,-97.1642,11,1,10958,,
6217,USC00345581,34.6367,-97.9786,11,3,10958,10958,21916
6218,USC00345589,36.1519,-97.6225,11,3,9862,10958,20820
6219,USC00345779,35.505,-96.9772,11,1,10228,,
6220,USC00346035,35.1464,-99.4956,11,3,10958,9862,20820
6221,USC00346278,36.9422,-97.0058,11,3,10226,10226,20452
6222,USC00346386,35.1808,-97.4378,11,1,10958,,
6223,USC00346562,35.9,-98.7333,11,,,,
6224,USC00346629,36.1217,-98.315,11,1,10958,,
6225,USC00346638,35.4253,-96.3033,11,1,10958,,
6226,USC00346656,35.4833,-97.5333,11,,,,
6227,USC00346663,35.4667,-97.4667,11,,,,
6228,USC00346664,35.5333,-97.4667,11,,,,
6229,USC00346670,35.6239,-96.025,11,,,,
6230,USC00346751,36.3486,-98.4808,11,2,,9863,
6231,USC00346926,34.7253,-97.2814,11,1,10593,,
6232,USC00346940,36.3567,-96.8108,11,3,10592,10593,21185
6233,USC00347003,35.9742,-97.0269,11,1,9862,,
6234,USC00347012,36.2886,-97.2897,11,3,10958,10958,21916
6235,USC00347196,36.7231,-97.0903,11,,,,
6236,USC00347264,35.4875,-96.7303,11,3,10593,10958,21551
6237,USC00347327,34.9858,-97.3842,11,1,10958,,
6238,USC00347390,36.5044,-96.7439,11,3,10958,9862,20820
6239,USC00347403,34.1578,-98.3108,11,,,,
6240,USC00347505,36.4611,-97.1797,11,,,,
6241,USC00347556,36.9264,-97.6314,11,1,10593,,
6242,USC00347565,35.1583,-99.3664,11,2,,9862,
6243,USC00347727,34.8511,-99.0208,11,3,10227,10227,20454
6244,USC00347921,36,-96.1333,11,,,,
6245,USC00347952,35.3061,-99.6275,11,3,10958,9861,20819
6246,USC00348042,35.2317,-96.6531,11,3,10958,10228,21186
6247,USC00348110,35.3553,-96.9203,11,3,10958,10958,21916
6248,USC00348299,34.6475,-98.93,11,1,10228,,
6249,USC00348501,36.1175,-97.095,11,3,10958,10227,21185
6250,USC00348563,35.7975,-96.6658,11,,,,
6251,USC00348708,36.0406,-98.9625,11,1,9862,,
6252,USC00348879,34.4397,-99.1375,11,1,10227,,
6253,USC00349086,35.3672,-97.8872,11,1,10958,,
6254,USC00349212,34.9003,-99.8614,11,1,10958,,
6255,USC00349278,34.3603,-98.3006,11,1,10592,,
6256,USC00349364,35.8578,-98.4139,11,3,10958,10593,21551
6257,USC00349391,36.2833,-97.9,11,,,,
6258,USC00349395,34.1747,-97.9964,11,1,10592,,
6259,USC00349404,36.5758,-98.8797,11,3,10958,9862,20820
6260,USC00349422,35.52,-98.6986,11,3,10958,9862,20820
6261,USC00349503,36.25,-96.65,11,,,,
6262,USC00349629,34.7325,-98.7125,11,3,10227,10593,20820
6263,USC00349668,35.0522,-99.5125,11,2,,10228,
6264,USC00410034,32.5097,-101.6747,11,1,10228,,
6265,USC00410120,32.7047,-99.3011,11,1,9862,,
6266,USC00410129,32.6444,-97.5617,11,,,,
6267,USC00410144,27.7283,-98.0678,11,,,,
6268,USC00410190,31.6094,-95.1342,11,1,9862,,
6269,USC00410225,29.4608,-101.0286,11,2,,10593,
6270,USC00410246,30.7578,-97.8614,11,,,,
6271,USC00410262,33.35,-96.5167,11,1,10593,,
6272,USC00410268,32.7667,-99.89,11,,,,
6273,USC00410271,33.4414,-98.3689,11,3,10592,10228,20820
6274,USC00410297,31.8411,-97.2114,11,2,,10593,
6275,USC00410313,33.5989,-98.6544,11,1,10593,,
6276,USC00410337,32.7572,-97.0736,11,1,10958,,
6277,USC00410394,33.1525,-100.2333,11,3,10958,10958,21916
6278,USC00410404,32.1633,-95.83,11,3,10228,9862,20090
6279,USC00410420,30.2833,-97.7333,11,,,,
6280,USC00410432,30.25,-97.6833,11,,,,
6281,USC00410440,32.2067,-96.7958,11,,,,
6282,USC00410493,31.7414,-99.9764,11,3,10592,10958,21550
6283,USC00410518,32.2631,-96.6369,11,2,,10228,
6284,USC00410560,28.9567,-99.6228,11,,,,
6285,USC00410635,30.7833,-95.95,11,,,,
6286,USC00410639,28.4575,-97.7061,11,1,10592,,
6287,USC00410665,31.1,-97.4833,11,1,9862,,
6288,USC00410690,27.5969,-98.4161,11,,,,
6289,USC00410691,32.6475,-97.4439,11,3,10958,10593,21551
6290,USC00410704,33.5333,-99.7667,11,,,,
6291,USC00410738,30.7625,-98.0214,11,2,,10958,
6292,USC00410779,31.2,-101.4625,11,,,,
6293,USC00410787,28.5731,-99.6044,11,1,10958,,
6294,USC00410805,27.5842,-97.8031,11,,,,
6295,USC00410832,30.095,-98.4142,11,3,10958,10226,21184
6296,USC00410902,29.7986,-98.7353,11,3,10958,10958,21916
6297,USC00410923,33.6403,-96.1661,11,,,,
6298,USC00410984,33.5511,-97.8472,11,2,,9863,
6299,USC00410996,33.08,-97.5639,11,1,10227,,
6300,USC00411007,29.3167,-100.4144,11,1,10228,,
6301,USC00411013,29.61,-100.4519,11,,,,
6302,USC00411017,31.1444,-99.3492,11,3,10227,10958,21185
6303,USC00411035,32.6489,-98.1336,11,1,10958,,
6304,USC00411042,32.75,-98.9017,11,,,,
6305,USC00411045,31.1589,-96.6825,11,2,,10958,
6306,USC00411048,30.1592,-96.3972,11,3,10958,10958,21916
6307,USC00411063,33.2064,-97.7761,11,1,10958,,
6308,USC00411138,31.7383,-98.9456,11,1,10593,,
6309,USC00411188,31.4667,-96.05,11,1,10958,,
6310,USC00411215,29.7383,-98.4522,11,1,10958,,
6311,USC00411239,31.9917,-99.2203,11,2,,10592,
6312,USC00411245,32.5167,-97.3333,11,1,10958,,
6313,USC00411246,32.5067,-97.3444,11,2,,9863,
6314,USC00411248,31,-97.0333,11,,,,
6315,USC00411250,30.7586,-98.2339,11,1,10227,,
6316,USC00411314,30.5328,-96.7022,11,2,,10592,
6317,USC00411337,28.4658,-98.3539,11,2,,10228,
6318,USC00411348,30.8458,-96.97,11,1,10958,,
6319,USC00411398,29.6703,-100.0097,11,1,9861,,
6320,USC00411425,32.5669,-95.9578,11,,,,
6321,USC00411429,29.8608,-98.1958,11,,,,
6322,USC00411481,30.1667,-99.1167,11,,,,
6323,USC00411486,28.4894,-99.8733,11,,,,
6324,USC00411490,32.985,-96.9258,11,1,10227,,
6325,USC00411492,29.7908,-100.6742,11,,,,
6326,USC00411500,32.1614,-94.3397,11,1,10228,,
6327,USC00411528,28.3392,-99.6328,11,,,,
6328,USC00411541,30.0164,-97.4786,11,,,,
6329,USC00411573,33.3167,-96.8,11,1,10592,,
6330,USC00411578,31.8075,-94.1642,11,3,10958,10592,21550
6331,USC00411580,31.4683,-98.4106,11,,,,
6332,USC00411596,31.2581,-95.9744,11,3,10958,10958,21916
6333,USC00411625,32.1561,-97.9369,11,,,,
6334,USC00411651,27.5892,-97.4547,11,,,,
6335,USC00411663,28.9275,-98.7494,11,,,,
6336,USC00411696,34.4333,-100.25,11,,,,
6337,USC00411701,34.25,-99.5167,11,,,,
6338,USC00411720,28.4675,-98.2525,11,2,,10958,
6339,USC00411800,32.3139,-97.4061,11,3,10958,10958,21916
6340,USC00411823,31.8,-97.4333,11,,,,
6341,USC00411875,31.8278,-99.4319,11,3,10958,10227,21185
6342,USC00411888,30.5333,-96.4167,11,,,,
6343,USC00411903,32.3978,-100.8594,11,,,,
6344,USC00411911,29.6989,-96.5731,11,3,10958,10593,21551
6345,USC00411914,31.8983,-98.6033,11,1,10958,,
6346,USC00411920,29.9614,-98.8944,11,,,,
6347,USC00411974,31.5333,-101.2842,11,1,10958,,
6348,USC00411984,31.1167,-97.9,11,,,,
6349,USC00411990,31.1603,-97.9564,11,2,,9862,
6350,USC00412014,27.8,-97.4,11,1,10227,,
6351,USC00412019,32.1225,-96.4867,11,3,10958,10228,21186
6352,USC00412040,30.1806,-99.1539,11,,,,
6353,USC00412080,32.6297,-96.4581,11,,,,
6354,USC00412082,31.4072,-102.3578,11,,,,
6355,USC00412096,32.5286,-97.6189,11,3,10593,10958,21551
6356,USC00412104,30.0667,-99.7333,11,,,,
6357,USC00412114,31.3072,-95.4508,11,1,10958,,
6358,USC00412128,32.1167,-99.1667,11,,,,
6359,USC00412142,33.9897,-99.7303,11,1,10592,,
6360,USC00412160,28.6794,-99.8311,11,1,10958,,
6361,USC00412173,29.0892,-97.3433,11,2,,9863,
6362,USC00412295,30.8014,-97.2689,11,,,,
6363,USC00412334,33.2331,-97.6225,11,2,,10958,
6364,USC00412394,33.8167,-96.5667,11,1,10958,,
6365,USC00412397,33.8167,-96.5333,11,,,,
6366,USC00412404,33.1992,-97.105,11,3,10227,10958,21185
6367,USC00412417,28.7528,-99.1353,11,,,,
6368,USC00412444,31.8614,-95.2619,11,1,10227,,
6369,USC00412458,28.6806,-99.1833,11,1,10958,,
6370,USC00412462,30.3558,-96.8289,11,1,10958,,
6371,USC00412527,31.4833,-99.5667,11,,,,
6372,USC00412585,30.2194,-97.9878,11,2,,10958,
6373,USC00412595,29.3833,-97.2667,11,,,,
6374,USC00412598,32.0628,-98.3047,11,1,10958,,
6375,USC00412621,33.8094,-100.5169,11,2,,10593,
6376,USC00412630,30.8,-100.1667,11,,,,
6377,USC00412633,33.8158,-98.9317,11,1,10228,,
6378,USC00412678,32.8833,-97.4667,11,,,,
6379,USC00412679,28.7569,-100.4792,11,1,10958,,
6380,USC00412715,32.3989,-98.8175,11,,,,
6381,USC00412741,31.2208,-99.8494,11,1,10958,,
6382,USC00412772,32.3656,-95.6089,11,1,10958,,
6383,USC00412818,34.0308,-98.9117,11,,,,
6384,USC00412820,30.3642,-97.37,11,2,,10227,
6385,USC00412824,28.4747,-100.2147,11,2,,10592,
6386,USC00412902,32.8711,-95.7797,11,,,,
6387,USC00412906,27.9775,-99.3847,11,1,10958,,
6388,USC00412925,32.3333,-96.6333,11,1,10593,,
6389,USC00413005,31.4625,-98.1619,11,,,,
6390,USC00413047,31.7322,-96.2078,11,,,,
6391,USC00413060,26.5581,-99.1372,11,,,,
6392,USC00413063,27.1353,-98.1203,11,,,,
6393,USC00413065,28.9614,-98.1103,11,3,10958,10593,21551
6394,USC00413080,33.1414,-96.2933,11,,,,
6395,USC00413112,30.2758,-97.0192,11,,,,
6396,USC00413133,32.5339,-96.6608,11,3,10227,10227,20454
6397,USC00413156,29.9744,-98.2669,11,1,10958,,
6398,USC00413183,29.6339,-97.0644,11,3,10958,10227,21185
6399,USC00413192,32.2,-95.35,11,,,,
6400,USC00413196,34.2675,-100.9336,11,3,9862,10227,20089
6401,USC00413199,30.8394,-97.7928,11,,,,
6402,USC00413201,29.1333,-98.1628,11,1,9862,,
6403,USC00413247,33.4661,-97.5797,11,1,10592,,
6404,USC00413253,32.1117,-101.3642,11,1,10958,,
6405,USC00413267,27.5,-99.5167,11,,,,
6406,USC00413299,28.5033,-98.8392,11,1,9863,,
6407,USC00413321,31.0328,-96.4889,11,,,,
6408,USC00413329,30.2392,-98.9089,11,3,10958,9862,20820
6409,USC00413341,27.8722,-98.6175,11,1,10228,,
6410,USC00413370,33.1925,-96.7931,11,2,,10958,
6411,USC00413379,32.0833,-96.8,11,1,9862,,
6412,USC00413401,31.4775,-100.7978,11,1,9861,,
6413,USC00413411,32.7744,-101.4539,11,,,,
6414,USC00413415,33.6358,-97.1447,11,1,10958,,
6415,USC00413420,33.6461,-97.0592,11,2,,10958,
6416,USC00413445,31.8667,-101.4814,11,1,10227,,
6417,USC00413485,31.4144,-97.7019,11,1,10227,,
6418,USC00413506,30.6333,-97.6833,11,,,,
6419,USC00413507,30.6764,-97.7208,11,2,,9862,
6420,USC00413508,28.3064,-98.1222,11,3,10227,10593,20820
6421,USC00413525,30.1872,-96.8594,11,3,10958,10227,21185
6422,USC00413546,32.7464,-95.0497,11,1,9863,,
6423,USC00413591,32.2342,-97.7853,11,,,,
6424,USC00413605,30.3481,-98.6861,11,1,10593,,
6425,USC00413614,31.4406,-98.5903,11,3,10228,9862,20090
6426,USC00413618,28.6617,-97.385,11,1,10958,,
6427,USC00413620,28.6703,-97.3778,11,1,10228,,
6428,USC00413622,29.4744,-97.4481,11,3,10958,10227,21185
6429,USC00413668,33.1203,-98.5669,11,1,10593,,
6430,USC00413685,30.715,-97.4483,11,,,,
6431,USC00413686,30.7189,-97.3211,11,2,,9862,
6432,USC00413689,31.4833,-95.4833,11,,,,
6433,USC00413691,32.9506,-97.0553,11,3,10227,10592,20819
6434,USC00413734,33.1678,-96.0983,11,1,10592,,
6435,USC00413778,31.1964,-95.1461,11,1,9862,,
6436,USC00413822,33.375,-96.7611,11,1,10958,,
6437,USC00413828,33.6267,-100.3369,11,2,,10593,
6438,USC00413873,29.4706,-96.9397,11,3,10958,10958,21916
6439,USC00413884,31.7089,-98.115,11,,,,
6440,USC00413890,32.8694,-100.1211,11,1,10958,,
6441,USC00413943,26.2028,-97.6728,11,1,10227,,
6442,USC00413954,30.3086,-99.203,11,3,10958,10227,21185
6443,USC00413992,33.1644,-99.7389,11,1,10227,,
6444,USC00414020,32.5781,-95.2033,11,1,10227,,
6445,USC00414058,27.3194,-98.6775,11,,,,
6446,USC00414081,32.1808,-94.7964,11,3,10958,9863,20821
6447,USC00414093,33.8128,-98.2003,11,1,10228,,
6448,USC00414122,31.4667,-97.2,11,1,10593,,
6449,USC00414137,31.9844,-98.0311,11,1,10593,,
6450,USC00414182,32.0161,-97.1094,11,3,10593,10958,21551
6451,USC00414254,29.3364,-99.1386,11,,,,
6452,USC00414257,33.5869,-95.9075,11,1,10958,,
6453,USC00414278,31.8456,-99.5606,11,1,9862,,
6454,USC00414343,32.3389,-98.2972,11,,,,
6455,USC00414348,30.0047,-101.1772,11,,,,
6456,USC00414363,30.3614,-100.305,11,,,,
6457,USC00414374,30.0294,-99.3614,11,1,10592,,
6458,USC00414375,30.0631,-99.505,11,2,,10227,
6459,USC00414382,30.7064,-95.5422,11,3,10958,10958,21916
6460,USC00414390,31.6544,-97.7086,11,,,,
6461,USC00414402,30.2533,-98.5711,11,,,,
6462,USC00414440,31.6667,-98.4167,11,1,10958,,
6463,USC00414458,30.0933,-99.245,11,,,,
6464,USC00414505,32.0914,-97.1211,11,2,,10228,
6465,USC00414517,33.2064,-98.1689,11,1,10958,,
6466,USC00414525,31.9622,-95.2736,11,,,,
6467,USC00414556,30.8294,-97.6011,11,,,,
6468,USC00414570,33.2542,-100.5731,11,2,,10958,
6469,USC00414575,29.7664,-97.3164,11,1,10593,,
6470,USC00414591,31.35,-96.15,11,,,,
6471,USC00414605,30.3,-98.4094,11,,,,
6472,USC00414647,28.9122,-98.5425,11,1,10228,,
6473,USC00414670,30.4453,-99.8045,11,,,,
6474,USC00414696,28.9069,-97.8756,11,,,,
6475,USC00414705,32.5589,-96.2725,11,1,10958,,
6476,USC00414761,32.55,-97.2333,11,1,9862,,
6477,USC00414780,30.05,-99.15,11,,,,
6478,USC00414782,30.0739,-99.1094,11,2,,10958,
6479,USC00414810,27.5311,-97.8497,11,1,10958,,
6480,USC00414841,32.6258,-101.1503,11,,,,
6481,USC00414852,33.4167,-99.8167,11,,,,
6482,USC00414903,29.9175,-96.8769,11,1,10592,,
6483,USC00414920,28.9839,-99.8683,11,2,,10227,
6484,USC00414960,32.2261,-99.8172,11,,,,
6485,USC00414967,33.0642,-101.0489,11,,,,
6486,USC00414976,32.8242,-95.5275,11,2,,10228,
6487,USC00414980,32.8522,-95.8864,11,,,,
6488,USC00414982,33.7542,-99.1442,11,2,,10958,
6489,USC00415013,32.7228,-101.9456,11,2,,9862,
6490,USC00415018,31.0717,-98.1847,11,1,10958,,
6491,USC00415048,29.8097,-101.5603,11,2,,10958,
6492,USC00415056,27.5036,-99.5117,11,,,,
6493,USC00415060,27.5683,-99.4983,11,2,,10958,
6494,USC00415094,33.0353,-96.4861,11,3,10593,9862,20455
6495,USC00415097,32.1414,-99.7528,11,1,9863,,
6496,USC00415158,32.3081,-101.8775,11,1,10593,,
6497,USC00415192,33.0694,-97.0094,11,,,,
6498,USC00415193,30.4064,-97.0133,11,2,,10227,
6499,USC00415228,32.45,-95.3667,11,,,,
6500,USC00415243,32.5725,-98.0803,11,1,10958,,
6501,USC00415271,30.7394,-94.9256,11,1,10958,,
6502,USC00415272,30.7425,-98.6542,11,3,10958,10593,21551
6503,USC00415284,29.8858,-97.6917,11,1,10228,,
6504,USC00415327,31.6167,-95.85,11,1,10592,,
6505,USC00415398,31.1333,-95.45,11,,,,
6506,USC00415415,31.4269,-94.8942,11,,,,
6507,USC00415429,29.6756,-97.6578,11,3,10593,10958,21551
6508,USC00415454,29.2358,-98.8433,11,,,,
6509,USC00415477,30.9392,-95.9203,11,3,10958,9862,20820
6510,USC00415580,30.5667,-98.2833,11,,,,
6511,USC00415611,31.305,-96.8767,11,1,10228,,
6512,USC00415650,30.7478,-99.2306,11,,,,
6513,USC00415658,34.025,-100.8117,11,3,10958,10228,21186
6514,USC00415661,28.0372,-97.8725,11,2,,10958,
